ZIP_Code,Total_Votes_2020_Pres,Total_Votes_2022_Gov,Trump_2020_Votes,Biden_2020_Votes,Abbott_2022_Votes,O_Rourke_2022_Votes,VAP_2022,Area,Trump_2020_Pct,Biden_2020_Pct,Abbott_2022_Pct,O_Rourke_2022_Pct,Dem_Margin_2020_Pres_Pct,Dem_Margin_2022_Gov_Pct,Dem_Margin_Gain_Pct,Dem_Raw_Vote_Gain,GOP_Raw_Vote_Gain,Dem_Raw_Vote_Margin_Gain,Change_in_Turnout,Pop_Density,Community_Type,Median_Household_Income_2020,Bachelor_Degree_or_Higher_25_&_Older_Pct
75630.0,1031,753,774,252,602,140,1568,95.2993781516531,75.07274490785645,24.442289039767218,79.9468791500664,18.59229747675963,-50.63045586808923,-61.35458167330677,-10.72412580521754,-112,-172,60,-26.96411251212415,16.453412712775407,Rural or Small City Suburb,32238.0,15.172413793103448
75631.0,983,709,798,179,594,108,1337,75.00048554473184,81.18006103763989,18.209562563580874,83.77997179125529,15.2327221438646,-62.97049847405901,-68.54724964739069,-5.576751173331672,-71,-204,133,-27.87385554425229,17.82655125882599,Rural or Small City Suburb,61618.0,18.320987654320987
75633.0,5812,4090,4627,1145,3397,660,9283,259.1644607461805,79.61114934618033,19.700619408121128,83.0562347188264,16.13691931540342,-59.9105299380592,-66.91931540342298,-7.008785465363786,-485,-1230,745,-29.62835512732278,35.818954393949674,Rural or Small City Suburb,51910.0,18.640376017425197
75638.0,2496,1866,1794,683,1421,430,3897,97.3054288217329,71.875,27.363782051282055,76.15219721329046,23.04394426580922,-44.51121794871794,-53.10825294748125,-8.597034998763306,-253,-373,120,-25.240384615384613,40.04915293204705,Rural or Small City Suburb,42609.0,18.09311402286033
75639.0,1706,1216,1319,375,997,210,2494,193.49574868153934,77.31535756154749,21.98124267291911,81.99013157894737,17.269736842105264,-55.33411488862838,-64.72039473684211,-9.386279848213732,-165,-322,157,-28.722157092614296,12.889172072223118,Rural or Small City Suburb,32101.0,5.427974947807933
75640.0,2436,1998,2043,367,1737,236,3579,78.68882000671817,83.86699507389163,15.06568144499179,86.93693693693693,11.811811811811811,-68.80131362889983,-75.12512512512512,-6.323811496225289,-131,-306,175,-17.98029556650246,45.48295424552608,Rural or Small City Suburb,80958.0,23.39901477832512
75643.0,599,473,571,25,449,23,891,41.686708587214625,95.32554257095158,4.173622704507513,94.9260042283298,4.862579281183932,-91.15191986644408,-90.06342494714588,1.0884949192981992,-2,-122,120,-21.035058430717868,21.373719110874372,Rural or Small City Suburb,54375.0,12.379730596536241
75644.0,4395,3263,3413,936,2632,593,7864,188.7102389944058,77.65642775881683,21.296928327645052,80.66196751455715,18.17346000612933,-56.359499431171784,-62.488507508427816,-6.129008077256032,-343,-781,438,-25.756541524459607,41.67235462106072,Rural or Small City Suburb,45467.0,16.862745098039216
75645.0,4462,3229,3884,529,2869,340,6407,107.50405054906004,87.04616763783058,11.855670103092782,88.85103747290182,10.529575720037162,-75.1904975347378,-78.32146175286466,-3.130964218126863,-189,-1015,826,-27.63334827431645,59.597754384855776,Rural or Small City Suburb,61625.0,20.696777747177087
75647.0,4696,3566,3832,802,3022,505,9250,68.41189469847374,81.60136286201022,17.078364565587734,84.74481211441392,14.16152551878856,-64.52299829642249,-70.58328659562535,-6.060288299202867,-297,-810,513,-24.06303236797275,135.21040516082016,Rural or Small City Suburb,47240.0,16.380449141347427
75650.0,6194,4655,5198,919,4045,577,9129,151.46813005250985,83.91992250565063,14.83693897319987,86.89581095596132,12.395273899033297,-69.08298353245075,-74.50053705692802,-5.41755352447727,-342,-1153,811,-24.846625766871167,60.270104323828555,Rural or Small City Suburb,68504.0,23.805925030229748
75651.0,835,626,750,79,580,42,1152,34.807196598403856,89.82035928143712,9.461077844311378,92.65175718849841,6.7092651757188495,-80.35928143712574,-85.94249201277955,-5.583210575653808,-37,-170,133,-25.029940119760475,33.096603937727835,Rural or Small City Suburb,50083.0,19.94949494949495
75652.0,5390,3881,3799,1533,2995,845,13585,134.31857648689763,70.48237476808904,28.44155844155844,77.17083225972688,21.772738984797734,-42.0408163265306,-55.398093274929145,-13.357276948398543,-688,-804,116,-27.996289424860855,101.14014275103024,Rural or Small City Suburb,56721.0,15.816282482949148
75654.0,5171,3705,4237,884,3150,508,8600,181.3111699135584,81.93772964610326,17.095339392767357,85.02024291497976,13.711201079622132,-64.8423902533359,-71.30904183535763,-6.466651582021726,-376,-1087,711,-28.350415780313288,47.432267984924046,Rural or Small City Suburb,50323.0,21.294310584079728
75656.0,1775,1237,1468,297,1082,146,3084,87.01535632975417,82.70422535211269,16.732394366197184,87.46968472109944,11.802748585286984,-65.9718309859155,-75.66693613581245,-9.695105149896946,-151,-386,235,-30.309859154929576,35.44202000751277,Rural or Small City Suburb,47542.0,14.226209548221725
75657.0,4157,2866,2987,1122,2229,601,6635,360.0129534185306,71.85470291075295,26.990618234303582,77.77390090718772,20.969993021632938,-44.864084676449366,-56.803907885554786,-11.93982320910542,-521,-758,237,-31.056050036083715,18.429892416361266,Rural or Small City Suburb,41115.0,16.824598723651132
75661.0,1766,1239,1129,621,853,378,2824,170.22014937702463,63.92978482446207,35.16421291053228,68.84584342211461,30.508474576271187,-28.76557191392979,-38.33736884584343,-9.571796931913639,-243,-276,33,-29.841449603624003,16.59028035362051,Rural or Small City Suburb,53243.0,22.187822497420022
75662.0,10976,7757,8691,2143,6395,1287,20464,139.14190871756261,79.18185131195335,19.524416909620992,82.44166559236818,16.591465772850327,-59.657434402332356,-65.85019981951785,-6.192765417185498,-856,-2296,1440,-29.327623906705536,147.07287106100347,Rural or Small City Suburb,60318.0,19.139010275186017
75667.0,1534,1228,1256,263,1039,171,2570,184.53684567971305,81.87744458930901,17.144719687092568,84.60912052117264,13.925081433224756,-64.73272490221643,-70.68403908794788,-5.951314185731448,-92,-217,125,-19.947848761408082,13.926758044084913,Rural or Small City Suburb,41654.0,6.136363636363637
75668.0,615,441,430,180,336,100,1189,23.924313615844078,69.91869918699187,29.268292682926827,76.19047619047619,22.67573696145125,-40.650406504065046,-53.51473922902494,-12.864332724959894,-80,-94,14,-28.292682926829272,49.69839549388681,Rural or Small City Suburb,48167.0,8.785377358490566
75669.0,1509,1174,1268,229,1025,141,1935,121.11767663118391,84.02915838303512,15.17561298873426,87.30834752981261,12.010221465076661,-68.85354539430087,-75.29812606473595,-6.444580670435087,-88,-243,155,-22.2001325381047,15.976198139040257,Rural or Small City Suburb,70979.0,9.12981455064194
75670.0,5948,3871,2945,2943,2165,1664,14443,148.2705644622257,49.512441156691324,49.47881640887694,55.92870059416172,42.98630844742961,-0.03362474781438607,-12.94239214673211,-12.908767398917725,-1279,-780,-499,-34.91930060524546,97.4097593300765,Rural or Small City Suburb,36065.0,13.613622399719125
75672.0,7479,5343,5370,2019,4111,1183,11744,204.38071160919156,71.8010429201765,26.995587645407138,76.94179300018716,22.14111922141119,-44.80545527476936,-54.80067377877597,-9.995218504006615,-836,-1259,423,-28.55996791014842,57.4613910849689,Rural or Small City Suburb,56497.0,23.224533715925393
75681.0,1114,913,913,187,788,114,1763,101.06396884930058,81.95691202872531,16.786355475763017,86.30887185104052,12.48630887185104,-65.1705565529623,-73.82256297918948,-8.652006426227189,-73,-125,52,-18.043087971274684,17.44439704944559,Rural or Small City Suburb,43906.0,19.219736087205966
75683.0,2201,1572,1782,393,1318,238,3898,94.31080872721517,80.9631985461154,17.85552021808269,83.84223918575063,15.139949109414758,-63.107678328032705,-68.70229007633587,-5.594611748303166,-155,-464,309,-28.577919127669237,41.331423753077814,Rural or Small City Suburb,42049.0,10.91098025632144
75684.0,2412,1826,1938,443,1510,292,4925,74.8089357234198,80.34825870646766,18.366500829187395,82.69441401971523,15.991237677984666,-61.981757877280266,-66.70317634173055,-4.721418464450288,-151,-428,277,-24.295190713101157,65.83438131252778,Rural or Small City Suburb,46107.0,9.849320102903345
75686.0,6384,5049,4714,1623,3997,998,11501,275.4023724126348,73.84085213032581,25.42293233082707,79.16419092889682,19.766290354525648,-48.41791979949875,-59.397900574371164,-10.979980774872416,-625,-717,92,-20.911654135338342,41.760715055744235,Rural or Small City Suburb,50656.0,22.129935146205483
75691.0,1969,1379,1519,435,1118,247,2870,156.98844952567384,77.14575926866429,22.092432706957847,81.07324147933285,17.91153009427121,-55.05332656170644,-63.161711385061636,-8.108384823355195,-188,-401,213,-29.964448958862366,18.281599752538742,Rural or Small City Suburb,80838.0,15.830546265328874
75692.0,2369,1659,1810,532,1323,321,4052,90.98214746624504,76.40354579991558,22.45673279864922,79.74683544303798,19.349005424954793,-53.94681300126636,-60.397830018083184,-6.451017016816827,-211,-487,276,-29.970451667370202,44.53620971634373,Rural or Small City Suburb,63500.0,18.540557469464453
75693.0,3316,2356,2866,401,2084,257,5188,22.785813763257774,86.42943305186972,12.092882991556092,88.45500848896435,10.908319185059423,-74.33655006031363,-77.54668930390493,-3.2101392435913,-144,-782,638,-28.950542822677928,227.68552634998153,Rural or Small City Suburb,65819.0,17.58317929759704
75701.0,14138,10144,8549,5313,6589,3401,27788,12.03110908985363,60.46824161833357,37.57957278257179,64.95465299684543,33.52720820189275,-22.888668835761784,-31.427444794952677,-8.538775959190893,-1912,-1960,48,-28.250106097043425,2309.678999040484,Small City,51440.0,27.125037506965576
75702.0,6154,3660,1052,5017,690,2908,17868,14.202852988540497,17.09457263568411,81.52421189470263,18.852459016393443,79.45355191256832,64.42963925901853,60.601092896174876,-3.828546362843653,-2109,-362,-1747,-40.526486837829054,1258.0570970083763,Small City,41064.0,7.805614246906127
75703.0,22898,18090,17172,5431,14225,3670,35098,68.42784017361072,74.99344920953796,23.718228666259062,78.63460475400774,20.287451630735212,-51.27522054327889,-58.34715312327253,-7.071932579993636,-1761,-2947,1186,-20.99746702768801,512.9198862765742,Small City,64510.0,40.346163241092924
75704.0,3000,2514,2057,915,1939,555,6135,66.89759942320627,68.56666666666666,30.5,77.12808273667461,22.0763723150358,-38.06666666666666,-55.051710421638816,-16.985043754972153,-360,-118,-242,-16.200000000000003,91.70732661405208,Rural or Small City Suburb,40583.0,15.392753239883628
75705.0,2527,1616,1497,1006,893,705,4680,92.74517895258283,59.24020577760189,39.81005144440047,55.25990099009901,43.62623762376238,-19.430154333201422,-11.633663366336634,7.796490966864788,-301,-604,303,-36.05065294815988,50.46084392583587,Rural or Small City Suburb,45179.0,14.563106796116504
75706.0,3432,2404,2166,1217,1655,711,7469,95.01704513808934,63.11188811188811,35.46037296037296,68.84359400998336,29.575707154742098,-27.651515151515156,-39.267886855241265,-11.61637170372611,-506,-511,5,-29.953379953379955,78.60694877582456,Rural or Small City Suburb,62003.0,11.256617442184453
75707.0,8852,7204,6478,2230,5742,1394,15446,50.88789644992491,73.18120198825125,25.192046995029372,79.70571904497501,19.350360910605218,-47.989154993221874,-60.355358134369794,-12.36620314114792,-836,-736,-100,-18.617261635788516,303.52993693105964,Rural or Small City Suburb,70174.0,36.620616365568544
75708.0,2631,1398,1671,925,980,406,5667,45.19040128883702,63.511972633979475,35.15773470163436,70.10014306151645,29.0414878397711,-28.354237932345114,-41.05865522174535,-12.704417289400233,-519,-691,172,-46.86431014823261,125.40273682853682,Rural or Small City Suburb,55100.0,7.487922705314009
75709.0,4499,3268,2373,2077,1900,1325,8430,40.409133053293644,52.7450544565459,46.16581462547233,58.139534883720934,40.54467564259486,-6.579239831073572,-17.594859241126073,-11.015619410052501,-752,-473,-279,-27.361635919093132,208.61620537322793,Rural or Small City Suburb,62670.0,35.74963609898107
75750.0,266,194,134,130,167,26,472,7.9725650698265245,50.37593984962406,48.87218045112782,86.08247422680412,13.402061855670103,-1.5037593984962427,-72.68041237113403,-71.17665297263778,-104,33,-137,-27.06766917293233,59.20302887038967,Rural or Small City Suburb,64597.0,13.797313797313798
75751.0,5077,3462,3470,1526,2458,965,10931,35.02815002726652,68.3474492810715,30.057120346661414,70.99942229924899,27.87406123627961,-38.29032893441009,-43.12536106296938,-4.835032128559291,-561,-1012,451,-31.810124089028957,312.06329741910776,Rural or Small City Suburb,41240.0,17.865534068317366
75752.0,3659,3157,2985,636,2701,416,5398,128.98091856157748,81.5796665755671,17.381798305547964,85.55590750712702,13.177066835603421,-64.19786827001914,-72.37884067152359,-8.180972401504448,-220,-284,64,-13.719595517901062,41.851151784307625,Rural or Small City Suburb,53625.0,28.088578088578085
75754.0,4605,3766,3886,689,3165,500,7743,180.95981897072963,84.38653637350706,14.961997828447341,84.04142326075412,13.27668613913967,-69.42453854505972,-70.76473712161444,-1.3401985765547266,-189,-721,532,-18.219326818675352,42.78850434334506,Rural or Small City Suburb,81427.0,15.474689245181047
75755.0,3413,2521,2918,449,2213,275,5264,140.04950971443907,85.49663053032522,13.155581599765604,87.78262594208648,10.90836969456565,-72.34104893055962,-76.87425624752083,-4.53320731696121,-174,-705,531,-26.135364781716962,37.58670780592731,Rural or Small City Suburb,58088.0,20.46343665362624
75756.0,1957,1638,1682,243,1461,159,3203,53.31104324263801,85.947879407256,12.416964741951968,89.1941391941392,9.706959706959708,-73.53091466530402,-79.48717948717949,-5.956264821875465,-84,-221,137,-16.30045988758303,60.08136035571427,Rural or Small City Suburb,71208.0,27.292186942561543
75757.0,4459,3744,3728,692,3262,456,6690,71.44454474248936,83.60618972863871,15.519174702848174,87.12606837606837,12.179487179487179,-68.08701502579054,-74.94658119658119,-6.859566170790657,-236,-466,230,-16.034985422740522,93.63905983463195,Rural or Small City Suburb,71029.0,32.98417650991754
75758.0,3835,2982,3161,643,2530,412,6063,58.909144900057534,82.42503259452411,16.766623207301173,84.84238765928906,13.816230717639169,-65.65840938722295,-71.02615694164989,-5.367747554426941,-231,-631,400,-22.242503259452416,102.92120196764354,Rural or Small City Suburb,52889.0,20.074062644653605
75760.0,1738,1419,1380,330,1175,230,2657,176.7598323628663,79.40161104718067,18.9873417721519,82.80479210711769,16.208597603946444,-60.414269275028765,-66.59619450317125,-6.181925228142482,-100,-205,105,-18.354430379746834,15.031695631762675,Rural or Small City Suburb,65142.0,21.18834080717489
75762.0,5762,4715,4500,1188,3836,819,8539,45.22121381970587,78.09788267962513,20.617841027421036,81.35737009544009,17.370095440084835,-57.48004165220409,-63.98727465535525,-6.507233003151157,-369,-664,295,-18.170774036792782,188.82730645056222,Rural or Small City Suburb,72338.0,42.45220097821254
75763.0,3286,2553,2693,568,2161,370,5242,110.89521433364608,81.95374315276932,17.285453438831404,84.64551508029768,14.492753623188406,-64.66828971393792,-70.15276145710928,-5.484471743171355,-198,-532,334,-22.306755934266587,47.269848671995895,Rural or Small City Suburb,59987.0,16.746620148277366
75765.0,2466,1891,1983,446,1586,281,4192,105.1027138035282,80.41362530413625,18.085969180859692,83.87096774193549,14.859862506610257,-62.327656123276554,-69.01110523532523,-6.683449112048677,-165,-397,232,-23.31711273317113,39.88479315421139,Rural or Small City Suburb,52212.0,29.436987322893366
75766.0,10427,7489,7820,2498,6137,1279,21301,373.3710395906008,74.99760237844059,23.957034621655318,81.94685538790226,17.078381626385365,-51.04056775678527,-64.8684737615169,-13.827906004731624,-1219,-1683,464,-28.17684856622231,57.05048796327756,Rural or Small City Suburb,47010.0,17.33733618151377
75770.0,1917,1551,1530,373,1252,282,3036,144.29595051517572,79.81220657276995,19.45748565466875,80.72211476466795,18.181818181818183,-60.3547209181012,-62.54029658284976,-2.185575664748562,-91,-278,187,-19.092331768388103,21.040091486702543,Rural or Small City Suburb,56667.0,20.389884088514226
75771.0,10219,8586,8624,1446,7455,1060,15011,116.87620376043922,84.39181916038751,14.15011253547314,86.82739343116702,12.345679012345679,-70.24170662491437,-74.48171441882134,-4.240007793906969,-386,-1169,783,-15.980037185634599,128.43504081265334,Rural or Small City Suburb,78037.0,28.506949419687633
75773.0,8749,7011,7215,1455,5998,939,13859,206.94085027714397,82.46656760772659,16.63047205394902,85.55127656539725,13.39323919554985,-65.83609555377757,-72.15803736984739,-6.321941816069824,-516,-1217,701,-19.865127443136355,66.97082756468546,Rural or Small City Suburb,53709.0,14.385791810557475
75778.0,1057,845,893,153,735,104,1815,50.19249157216824,84.48438978240303,14.474929044465467,86.98224852071006,12.307692307692308,-70.00946073793756,-74.67455621301775,-4.665095475080193,-49,-158,109,-20.05676442762535,36.16078706494058,Rural or Small City Suburb,39856.0,23.552557616638563
75783.0,4213,3378,3584,593,2977,378,6860,137.86470098228182,85.07002136244957,14.075480655115118,88.12907045589105,11.190053285968029,-70.99454070733445,-76.93901716992302,-5.944476462588568,-215,-607,392,-19.81960598148588,49.758929959030176,Rural or Small City Suburb,55377.0,21.275873769935526
75785.0,3808,2831,3075,681,2376,427,8040,248.85988801053287,80.75105042016807,17.883403361344538,83.92794065701166,15.083009537265985,-62.867647058823536,-68.84493111974568,-5.977284060922145,-254,-699,445,-25.656512605042014,32.307335924139416,Rural or Small City Suburb,50899.0,13.863049095607236
75789.0,4430,3335,3582,810,2823,483,6858,193.61483935208247,80.85778781038375,18.284424379232505,84.64767616191904,14.482758620689657,-62.57336343115125,-70.16491754122939,-7.591554110078135,-327,-759,432,-24.71783295711061,35.42083872780507,Rural or Small City Suburb,58071.0,24.105102817974107
75790.0,1323,997,1155,158,863,106,2182,11.614263044760792,87.3015873015873,11.942554799697657,86.55967903711134,10.631895687061183,-75.35903250188964,-75.92778335005015,-0.568750848160505,-52,-292,240,-24.640967498110356,187.87244542255334,Rural or Small City Suburb,57269.0,20.09695901278096
75791.0,7157,5755,5861,1201,4841,840,11401,46.535799556562,81.89185412882493,16.780774067346655,84.11815812337097,14.596003475238922,-65.11108006147828,-69.52215464813206,-4.411074586653783,-361,-1020,659,-19.589213357552048,244.9941788610001,Rural or Small City Suburb,68539.0,29.66388450259418
75792.0,1758,1358,1332,416,1078,265,3194,91.74607063394066,75.76791808873719,23.66325369738339,79.38144329896907,19.5139911634757,-52.1046643913538,-59.86745213549337,-7.7627877441395725,-151,-254,103,-22.75312855517634,34.81348005348152,Rural or Small City Suburb,47917.0,17.422096317280452
75801.0,5664,4194,4100,1511,3168,978,11096,147.3843205369326,72.38700564971752,26.67725988700565,75.53648068669528,23.319027181688128,-45.709745762711876,-52.21745350500716,-6.507707742295281,-533,-932,399,-25.953389830508478,75.28616313849672,Rural or Small City Suburb,41335.0,18.215006244596022
75803.0,7483,5607,5773,1650,4487,1070,19650,340.30157935271563,77.1482025925431,22.04997995456368,80.02496878901373,19.083288746210094,-55.09822263797942,-60.94168004280363,-5.843457404824214,-580,-1286,706,-25.07015902712816,57.742899804861544,Rural or Small City Suburb,45641.0,8.545162882527146
75831.0,2778,2210,2435,308,1998,191,4357,336.310497633828,87.65298776097912,11.087113030957523,90.40723981900453,8.642533936651583,-76.56587473002159,-81.76470588235294,-5.198831152331351,-117,-437,320,-20.446364290856735,12.955289920042473,Rural or Small City Suburb,42395.0,12.207239176721078
75833.0,1798,1389,1522,260,1213,162,2592,232.9116650863517,84.6496106785317,14.46051167964405,87.32901367890568,11.663066954643629,-70.18909899888766,-75.66594672426206,-5.476847725374398,-98,-309,211,-22.747497219132374,11.128682623255557,Rural or Small City Suburb,47933.0,22.019781363872983
75835.0,4808,3538,3185,1583,2563,931,8580,434.62760698597293,66.24376039933443,32.9242928452579,72.44205765969475,26.31430186546071,-33.31946755407653,-46.12775579423405,-12.808288240157516,-652,-622,-30,-26.414309484193012,19.741037757587517,Rural or Small City Suburb,37356.0,16.488956587966488
75838.0,465,386,421,43,356,27,689,79.3744200124325,90.53763440860216,9.247311827956988,92.2279792746114,6.994818652849741,-81.29032258064517,-85.23316062176166,-3.942838041116488,-16,-65,49,-16.98924731182796,8.680378387547037,Rural or Small City Suburb,41250.0,12.035010940919037
75839.0,2925,2195,2579,322,1973,203,4701,192.00036871416495,88.17094017094017,11.008547008547009,89.88610478359908,9.248291571753986,-77.16239316239316,-80.6378132118451,-3.475420049451941,-119,-606,487,-24.957264957264957,24.484327980632575,Rural or Small City Suburb,48986.0,13.052468338071854
75840.0,3249,2292,2637,570,1968,306,5256,245.72133636612497,81.16343490304709,17.543859649122805,85.86387434554975,13.350785340314136,-63.61957525392428,-72.51308900523561,-8.893513751311332,-264,-669,405,-29.455216989843024,21.390083896371767,Rural or Small City Suburb,60147.0,17.26810365705982
75844.0,2626,2084,2178,426,1821,253,4053,393.4093834007082,82.93983244478294,16.22239146991622,87.38003838771593,12.140115163147792,-66.71744097486672,-75.23992322456813,-8.522482249701412,-173,-357,184,-20.639756283320644,10.3022453734201,Rural or Small City Suburb,41904.0,21.65242165242165
75845.0,1557,1229,1288,266,1054,169,2403,322.00578032448004,82.72318561335904,17.084136159280668,85.76078112286412,13.751017087062653,-65.63904945407836,-72.00976403580147,-6.370714581723107,-97,-234,137,-21.06615285806037,7.462598955765749,Rural or Small City Suburb,52200.0,14.872637633525063
75846.0,809,603,703,99,535,57,1227,113.22500235174655,86.89740420271941,12.237330037082819,88.72305140961856,9.45273631840796,-74.6600741656366,-79.2703150912106,-4.610240925574004,-42,-168,126,-25.46353522867738,10.83682909705917,Rural or Small City Suburb,39851.0,14.256304683479156
75847.0,858,678,676,176,557,118,1234,213.83431158170498,78.78787878787878,20.51282051282051,82.15339233038348,17.404129793510325,-58.27505827505827,-64.74926253687316,-6.47420426181489,-58,-119,61,-20.97902097902098,5.770823170857194,Rural or Small City Suburb,39375.0,23.117469879518072
75850.0,477,347,420,53,322,23,639,77.28174797933583,88.0503144654088,11.11111111111111,92.79538904899135,6.628242074927954,-76.93920335429769,-86.1671469740634,-9.22794361976571,-30,-98,68,-27.253668763102723,8.268446518198068,Rural or Small City Suburb,,18.052930056710775
75851.0,1371,1059,1224,141,948,106,4344,254.6984223868046,89.27789934354486,10.284463894967178,89.51841359773371,10.009442870632672,-78.99343544857769,-79.50897072710104,-0.5155352785233589,-35,-276,241,-22.75711159737418,17.05546488781492,Rural or Small City Suburb,53480.0,7.714772450717937
75852.0,2562,1890,2055,496,1593,278,6505,247.3221966478635,80.21077283372365,19.359875097580016,84.28571428571429,14.708994708994707,-60.85089773614364,-69.57671957671958,-8.725821840575946,-218,-462,244,-26.22950819672131,26.301723372050574,Rural or Small City Suburb,50764.0,6.610455311973018
75855.0,1109,942,730,364,668,259,1622,246.17264684535462,65.82506762849414,32.82236248872859,70.91295116772824,27.494692144373673,-33.00270513976555,-43.418259023354565,-10.415553883589013,-105,-62,-43,-15.058611361587015,6.588871756409795,Rural or Small City Suburb,41131.0,9.131205673758865
75859.0,1336,1158,1134,185,995,152,1959,175.82853417457213,84.88023952095809,13.847305389221557,85.92400690846287,13.126079447322972,-71.03293413173652,-72.79792746113989,-1.7649933294033673,-33,-139,106,-13.323353293413176,11.14153632228429,Rural or Small City Suburb,43640.0,27.135348226018397
75860.0,2319,1776,1819,487,1475,276,5266,177.18055044208472,78.4389823199655,21.0004312203536,83.0518018018018,15.54054054054054,-57.4385510996119,-67.51126126126127,-10.072710161649368,-211,-344,133,-23.415265200517467,29.721095158925504,Rural or Small City Suburb,56296.0,9.55638931803134
75861.0,1502,1192,1244,245,1023,155,9360,246.65851489542433,82.82290279627163,16.311584553928096,85.8221476510067,13.003355704697986,-66.51131824234353,-72.81879194630872,-6.3074737039651865,-90,-221,131,-20.639147802929426,37.947200014434344,Rural or Small City Suburb,48365.0,4.6081277213352685
75862.0,4627,3494,3688,909,2891,562,7433,204.7962337333658,79.7060730494921,19.645558677328722,82.74184315970234,16.084716657126503,-60.06051437216338,-66.65712650257584,-6.596612130412453,-347,-797,450,-24.48670845039983,36.29461276947791,Rural or Small City Suburb,41069.0,13.403184106681183
75901.0,10750,7424,7133,3477,5322,2000,21261,164.43165231844333,66.35348837209303,32.34418604651163,71.68642241379311,26.939655172413797,-34.009302325581395,-44.74676724137932,-10.737464915797922,-1477,-1811,334,-30.93953488372093,129.29992310011764,Rural or Small City Suburb,50503.0,19.547631718999465
75904.0,12549,9215,8417,3957,6826,2267,25317,112.6347985472693,67.07307355167742,31.53239301936409,74.07487791644058,24.60119370591427,-35.54068053231333,-49.473684210526315,-13.933003678212984,-1690,-1591,-99,-26.567854012271898,224.7706776815981,Rural or Small City Suburb,51014.0,21.014460511679644
75925.0,2197,1619,1662,519,1319,281,3654,278.5971468623431,75.6486117432863,23.623122439690487,81.47004323656579,17.356392835083383,-52.025489303595805,-64.1136504014824,-12.088161097886598,-238,-343,105,-26.308602639963585,13.115712207223243,Rural or Small City Suburb,40776.0,13.552960800667222
75926.0,754,618,603,148,520,94,1146,184.13629249757722,79.973474801061,19.628647214854112,84.14239482200647,15.210355987055015,-60.34482758620689,-68.93203883495146,-8.587211248744566,-54,-83,29,-18.037135278514594,6.223650886286192,Rural or Small City Suburb,55057.0,15.770609318996415
75928.0,694,490,468,224,360,126,1234,101.4619417475164,67.43515850144092,32.27665706051873,73.46938775510205,25.71428571428571,-35.158501440922194,-47.75510204081634,-12.596600599894145,-98,-108,10,-29.39481268011528,12.162195782441804,Rural or Small City Suburb,22170.0,1.1661807580174928
75929.0,1174,891,1061,111,809,76,1693,230.1209182803795,90.3747870528109,9.454855195911414,90.79685746352413,8.529741863075197,-80.9199318568995,-82.26711560044893,-1.3471837435494365,-35,-252,217,-24.105621805792165,7.357001756516753,Rural or Small City Suburb,53472.0,9.863945578231291
75930.0,552,378,503,47,345,30,757,98.69970360623014,91.12318840579711,8.51449275362319,91.26984126984127,7.936507936507936,-82.60869565217392,-83.33333333333333,-0.7246376811594075,-17,-158,141,-31.521739130434778,7.669729212360234,Rural or Small City Suburb,29038.0,14.46179129005752
75931.0,1534,1280,1330,195,1134,128,2087,101.44883869609536,86.70143415906128,12.711864406779661,88.59375,10.0,-73.98956975228162,-78.59375,-4.604180247718375,-67,-196,129,-16.558018252933504,20.571945690299223,Rural or Small City Suburb,49421.0,13.073237508555785
75932.0,737,569,683,54,531,35,1011,146.377993905768,92.67299864314789,7.327001356852103,93.32161687170475,6.151142355008787,-85.34599728629578,-87.17047451669596,-1.824477230400177,-19,-152,133,-22.79511533242876,6.906775895909869,Rural or Small City Suburb,49583.0,7.530647985989491
75933.0,581,403,500,79,349,52,847,85.45377661473597,86.05851979345955,13.59724612736661,86.60049627791562,12.903225806451612,-72.46127366609295,-73.69727047146401,-1.2359968053710588,-27,-151,124,-30.6368330464716,9.911791304656512,Rural or Small City Suburb,24583.0,6.257521058965103
75935.0,4677,3160,3557,1093,2540,597,9092,298.1339442870436,76.05302544366047,23.36968141971349,80.37974683544303,18.89240506329114,-52.68334402394699,-61.48734177215189,-8.803997748204907,-496,-1017,521,-32.435321787470606,30.496359687396797,Rural or Small City Suburb,40806.0,14.546985922271688
75936.0,472,324,432,38,289,34,560,123.90550687068291,91.52542372881356,8.050847457627118,89.19753086419753,10.493827160493826,-83.47457627118645,-78.70370370370371,4.770872567482741,-4,-143,139,-31.355932203389834,4.519573133940351,Rural or Small City Suburb,53750.0,14.86697965571205
75937.0,754,566,615,136,470,92,1086,88.04910542125646,81.56498673740053,18.037135278514587,83.03886925795054,16.25441696113074,-63.52785145888595,-66.7844522968198,-3.2566008379338456,-44,-145,101,-24.933687002652515,12.334026504916906,Rural or Small City Suburb,39605.0,12.89875173370319
75938.0,1710,1250,1481,214,1099,141,2202,229.42512908157948,86.60818713450293,12.514619883040936,87.92,11.28,-74.09356725146199,-76.64,-2.5464327485380096,-73,-382,309,-26.900584795321635,9.597902412934932,Rural or Small City Suburb,41604.0,14.515292897874547
75939.0,1618,1132,1122,481,862,256,3229,287.86433917466866,69.34487021013597,29.72805933250927,76.14840989399293,22.614840989399294,-39.61681087762669,-53.533568904593636,-13.916758026966946,-225,-260,35,-30.03708281829419,11.21708930414172,Rural or Small City Suburb,46891.0,10.828842699512444
