CNTYVTD,Lat_C,Long_C,ZIP_Code,Region,Metro,Border,Total_Votes_2020_Pres,Total_Votes_2022_Gov,Trump_2020_Votes,Biden_2020_Votes,Abbott_2022_Votes,O_Rourke_2022_Votes,VAP_2022,White_VAP_2022,Latino_VAP_2022,Black_VAP_2022,Asian_VAP_2022,Biden_2020_Pct,Trump_2020_Pct,Abbott_2022_Pct,O_Rourke_2022_Pct,White_VAP_2022_Pct,Latino_VAP_2022_Pct,Black_VAP_2022_Pct,Asian_VAP_2022_Pct,Dem_Margin_2020_Pres_Pct,Dem_Margin_2022_Gov_Pct,Dem_Margin_Gain_Pct,Dem_Raw_Vote_Gain,GOP_Raw_Vote_Gain,Dem_Raw_Vote_Margin_Gain,Change_in_Turnout
1410001,31.984239397724338,-106.6006813193019,79821.0,West,El Paso,1,1188,677,377,790,237,424,2704,244,2401,39,20,66.4983164983165,31.734006734006737,35.00738552437223,62.62924667651403,9.023668639053255,88.79437869822485,1.4423076923076923,0.7396449704142012,34.76430976430976,27.621861152141797,-7.142448612167961,-366,-140,-226,-43.013468013468014
1410002,31.963568929587137,-106.58204915874119,79835.0,West,El Paso,1,1695,817,622,1042,295,503,5043,429,4426,89,32,61.474926253687315,36.69616519174041,36.1077111383109,61.56670746634026,8.506841165972636,87.76521911560579,1.7648225262740433,0.6345429307951617,24.778761061946902,25.458996328029365,0.6802352660824624,-539,-327,-212,-51.799410029498524
1410003,31.93351661493867,-106.60580897037065,79835.0,West,El Paso,1,1641,1125,620,996,477,618,4228,453,3652,67,38,60.69469835466179,37.78184034125533,42.4,54.93333333333334,10.714285714285714,86.37653736991486,1.5846736045411542,0.8987701040681173,22.912858013406456,12.533333333333339,-10.379524680073118,-378,-143,-235,-31.44424131627057
1410004,31.901061663933103,-106.61603352081512,79932.0,West,El Paso,1,962,700,366,580,298,397,2366,279,2001,43,33,60.2910602910603,38.04573804573805,42.57142857142857,56.714285714285715,11.792054099746407,84.57311918850381,1.8174133558748946,1.3947590870667794,22.24532224532225,14.142857142857146,-8.102465102465104,-183,-68,-115,-27.23492723492723
1410005,31.886309680674195,-106.5943842537337,79932.0,West,El Paso,1,1808,1268,611,1165,479,769,4683,497,4018,89,83,64.4358407079646,33.79424778761062,37.77602523659306,60.646687697160885,10.612855007473842,85.79970104633782,1.9004911381592997,1.7723681400811444,30.64159292035398,22.87066246056783,-7.77093045978615,-396,-132,-264,-29.86725663716814
1410006,31.857118333200365,-106.6153965320166,79932.0,West,El Paso,1,1618,1265,843,759,716,534,2360,850,1416,40,37,46.9097651421508,52.10135970333746,56.600790513833985,42.21343873517787,36.016949152542374,60.0,1.694915254237288,1.5677966101694913,-5.191594561186655,-14.387351778656118,-9.195757217469463,-225,-127,-98,-21.81705809641533
1410007,31.856754245164037,-106.59574399083057,79932.0,West,El Paso,1,1914,1362,765,1127,580,761,3244,913,2201,66,58,58.88192267502612,39.96865203761755,42.584434654919235,55.87371512481645,28.1442663378545,67.84833538840938,2.0345252774352653,1.7879161528976573,18.913270637408566,13.289280469897214,-5.6239901675113515,-366,-185,-181,-28.840125391849526
1410008,31.836848878662938,-106.59209425911965,79922.0,West,El Paso,1,1690,1578,886,781,903,664,2563,1196,1261,27,41,46.21301775147929,52.42603550295858,57.22433460076045,42.07858048162231,46.66406554818572,49.20015606710886,1.0534529847834568,1.5996878657822864,-6.213017751479285,-15.14575411913814,-8.932736367658855,-117,17,-134,-6.627218934911239
1410009,31.821239651815333,-106.57550159288833,79922.0,West,El Paso,1,2549,1644,1113,1408,724,898,3541,1031,2365,67,71,55.23734797959984,43.66418203216948,44.038929440389296,54.62287104622872,29.116068907088394,66.7890426433211,1.8921208698107879,2.005083309799492,11.573165947430361,10.58394160583942,-0.9892243415909405,-510,-389,-121,-35.504119262455866
1410010,31.861339583095425,-106.5820967214255,79932.0,West,El Paso,1,2293,1367,610,1649,399,940,5920,518,5228,138,86,71.91452245965984,26.60270388137811,29.18800292611558,68.7637161667886,8.75,88.3108108108108,2.331081081081081,1.4527027027027029,45.31181857828173,39.57571324067302,-5.736105337608713,-709,-211,-498,-40.38377671173136
1410011,31.870943727865253,-106.56802035209338,79912.0,West,El Paso,1,2417,1556,739,1636,514,1013,4443,700,3505,108,143,67.68721555647497,30.575093090608192,33.03341902313625,65.10282776349614,15.755120414134593,78.88813864505964,2.4307900067521944,3.218546027458924,37.112122465866776,32.06940874035989,-5.042713725506886,-623,-225,-398,-35.6226727347952
1410012,31.93747889796548,-106.53560655101698,79911,West,El Paso,1,1601,1469,612,970,650,800,3355,927,2062,190,190,60.58713304184884,38.22610868207371,44.24778761061947,54.45881552076243,27.630402384500748,61.460506706408346,5.663189269746647,5.663189269746647,22.36102435977513,10.21102791014296,-12.14999644963217,-170,38,-208,-8.24484697064335
1410013,31.87116545071739,-106.55321473756544,79912.0,West,El Paso,1,2211,1408,753,1421,553,835,3629,726,2595,100,199,64.26956128448666,34.05698778833107,39.27556818181818,59.30397727272727,20.0055111600992,71.50730228713144,2.755580049600441,5.483604298704877,30.212573496155585,20.028409090909093,-10.184164405246491,-586,-200,-386,-36.318407960199
1410014,31.87544609463639,-106.52050796714435,79912.0,West,El Paso,1,2815,1913,1174,1613,846,1039,4269,1179,2443,214,415,57.30017761989343,41.705150976909415,44.22373235755358,54.31259801359122,27.617709065354884,57.226516748653076,5.012883579292574,9.721246193487938,15.595026642984017,10.08886565603764,-5.506160986946377,-574,-328,-246,-32.04262877442273
1410015,31.865604547956735,-106.53168153867227,79912.0,West,El Paso,1,1928,1449,809,1099,676,761,2705,931,1488,90,210,57.002074688796675,41.96058091286307,46.65286404416839,52.51897860593513,34.4177449168207,55.00924214417745,3.3271719038817005,7.763401109057301,15.041493775933603,5.866114561766743,-9.17537921416686,-338,-133,-205,-24.844398340248965
1410016,31.85473343860449,-106.56704354155656,79912.0,West,El Paso,1,2192,1491,663,1497,463,1002,4137,591,3381,78,90,68.29379562043796,30.246350364963504,31.052984574111335,67.20321931589537,14.285714285714285,81.7258883248731,1.885424220449601,2.1754894851341553,38.04744525547446,36.15023474178403,-1.8972105136904247,-495,-200,-295,-31.97992700729927
1410017,31.857250104249474,-106.55112793563681,79912.0,West,El Paso,1,1234,875,493,717,379,486,2037,506,1386,27,120,58.103727714748786,39.9513776337115,43.31428571428572,55.54285714285714,24.840451644575356,68.04123711340206,1.3254786450662739,5.89101620029455,18.152350081037284,12.22857142857142,-5.923778652465863,-231,-114,-117,-29.092382495948133
1410018,31.858596908631064,-106.53161190181345,79912.0,West,El Paso,1,2276,1681,1001,1255,824,842,3334,1254,1769,125,182,55.14059753954306,43.98066783831283,49.01844140392623,50.089232599643076,37.6124775044991,53.05938812237553,3.7492501499700057,5.458908218356329,11.159929701230226,1.0707911957168434,-10.089138505513382,-413,-177,-236,-26.142355008787344
1410019,31.838705322656303,-106.55928675681548,79912.0,West,El Paso,1,2292,1493,758,1504,518,948,5391,1187,3767,207,187,65.61954624781849,33.07155322862129,34.69524447421299,63.496316141995976,22.01817844555741,69.8757187905769,3.8397328881469113,3.468744203301799,32.5479930191972,28.801071667782985,-3.7469213514142155,-556,-240,-316,-34.860383944153575
1410020,31.84929242118055,-106.54936698600157,79912.0,West,El Paso,1,794,558,255,527,205,340,1377,374,938,33,28,66.3727959697733,32.11586901763224,36.73835125448029,60.93189964157706,27.160493827160494,68.11909949164851,2.3965141612200433,2.033405954974582,34.256926952141065,24.19354838709677,-10.063378565044296,-187,-50,-137,-29.72292191435768
1410021,31.851089648688887,-106.52904892490459,79912.0,West,El Paso,1,1593,1255,739,843,593,643,2260,822,1317,46,62,52.91902071563088,46.39045825486504,47.25099601593625,51.23505976095617,36.3716814159292,58.274336283185846,2.0353982300884956,2.743362831858407,6.528562460765841,3.984063745019917,-2.544498715745924,-200,-146,-54,-21.217827997489014
1410022,31.837133291709684,-106.53747796426381,79912.0,West,El Paso,1,1727,1171,607,1093,415,745,3680,900,2554,105,94,63.28894035900405,35.147654892877824,35.439795046968406,63.620836891545686,24.456521739130434,69.40217391304347,2.8532608695652173,2.5543478260869565,28.141285466126227,28.18104184457728,0.0397563784510524,-348,-192,-156,-32.19455703532137
1410023,31.84599224350828,-106.5257642327094,79912.0,West,El Paso,1,1059,756,450,598,324,415,1564,585,901,39,41,56.468366383380555,42.492917847025495,42.857142857142854,54.89417989417989,37.40409207161125,57.608695652173914,2.493606138107417,2.6214833759590794,13.97544853635506,12.037037037037038,-1.938411499318022,-183,-126,-57,-28.611898016997173
1410024,31.843217831098226,-106.50907405999469,79912.0,West,El Paso,1,2319,1671,919,1364,714,924,3801,1244,2308,96,139,58.81845623113411,39.62915049590341,42.72890484739677,55.296229802513466,32.728229413312285,60.720862930807684,2.525651144435675,3.656932386214154,19.189305735230697,12.567324955116696,-6.621980780114001,-440,-205,-235,-27.943078913324705
1410025,31.818944451234202,-106.50237064402725,79912.0,West,El Paso,1,1864,1285,654,1183,496,775,4563,1043,3059,221,236,63.46566523605151,35.08583690987124,38.59922178988327,60.311284046692606,22.857769011615165,67.03922857769011,4.843304843304843,5.17203594126671,28.379828326180267,21.712062256809332,-6.667766069370934,-408,-158,-250,-31.062231759656655
1410026,31.827194816946164,-106.54792904901106,79912.0,West,El Paso,1,1178,823,401,750,300,512,1991,518,1361,50,49,63.66723259762309,34.04074702886248,36.452004860267316,62.21142162818955,26.017076845806127,68.35760924158714,2.51130085384229,2.4610748367654445,29.626485568760614,25.759416767922232,-3.867068800838382,-238,-101,-137,-30.135823429541595
1410027,31.825313644718975,-106.53961797878385,79912.0,West,El Paso,1,1163,770,289,854,224,532,2714,518,1986,117,109,73.43078245915736,24.849527085124677,29.09090909090909,69.0909090909091,19.086219602063377,73.17612380250551,4.310980103168754,4.016212232866617,48.58125537403268,40.0,-8.58125537403268,-322,-65,-257,-33.79191745485812
1410028,31.823091675757812,-106.56203334325986,79922.0,West,El Paso,1,208,118,50,154,30,86,493,9,480,7,1,74.03846153846155,24.03846153846154,25.423728813559322,72.88135593220339,1.8255578093306288,97.3630831643002,1.4198782961460445,0.2028397565922921,50.00000000000001,47.45762711864407,-2.542372881355938,-68,-20,-48,-43.269230769230774
1410029,31.82058805196744,-106.5276767105759,79912.0,West,El Paso,1,1577,996,425,1131,251,726,3885,600,3005,159,136,71.71845275840202,26.949904882688646,25.200803212851408,72.89156626506023,15.444015444015443,77.34877734877735,4.0926640926640925,3.5006435006435006,44.76854787571338,47.69076305220882,2.922215176495442,-405,-174,-231,-36.8421052631579
1410030,31.801082174792995,-106.53074501735314,79922.0,West,El Paso,1,104,56,12,91,8,45,280,5,262,2,7,87.5,11.538461538461538,14.285714285714285,80.35714285714286,1.7857142857142856,93.57142857142857,0.7142857142857143,2.5,75.96153846153847,66.07142857142858,-9.890109890109883,-46,-4,-42,-46.15384615384615
1410031,31.809461971642847,-106.5252463591098,79912.0,West,El Paso,1,970,543,254,695,137,398,3711,695,2644,185,167,71.64948453608247,26.18556701030928,25.23020257826888,73.29650092081032,18.728105631905148,71.24764214497439,4.985179196981945,4.5001347345728915,45.463917525773184,48.06629834254144,2.602380816768253,-297,-117,-180,-44.02061855670103
1410032,31.795256320257508,-106.50614548477817,79902.0,West,El Paso,1,1156,830,332,812,254,562,2322,461,1703,67,77,70.24221453287197,28.719723183391004,30.602409638554217,67.71084337349397,19.853574504737296,73.34194659776055,2.885443583118002,3.3161068044788973,41.522491349480966,37.10843373493975,-4.414057614541214,-250,-78,-172,-28.20069204152249
1410033,31.79371112349607,-106.49296631429299,79902.0,West,El Paso,1,1442,1139,390,1036,320,814,1899,622,1177,26,56,71.84466019417476,27.045769764216367,28.094820017559265,71.46619841966637,32.754081095313325,61.97998946814113,1.369141653501843,2.948920484465508,44.7988904299584,43.371378402107105,-1.427512027851293,-222,-70,-152,-21.0124826629681
1410034,31.78186397419847,-106.5151558148961,79902.0,West,El Paso,1,404,200,106,291,43,157,2115,245,1458,262,166,72.02970297029702,26.237623762376238,21.5,78.5,11.583924349881796,68.93617021276596,12.387706855791961,7.84869976359338,45.792079207920786,57.0,11.207920792079214,-134,-63,-71,-50.495049504950494
1410035,31.777474779270122,-106.4942767159723,79902.0,West,El Paso,1,1382,1053,382,972,314,720,2629,736,1629,149,87,70.33285094066571,27.641099855282196,29.81956315289649,68.37606837606837,27.99543552681628,61.96272346899961,5.667554203119057,3.3092430581970333,42.691751085383515,38.55650522317188,-4.135245862211633,-252,-68,-184,-23.806078147612155
1410036,31.76294493422679,-106.49761413587211,79902.0,West,El Paso,1,1190,728,210,947,121,594,3384,397,2697,140,123,79.5798319327731,17.647058823529413,16.62087912087912,81.5934065934066,11.731678486997636,79.69858156028369,4.137115839243498,3.6347517730496453,61.93277310924369,64.97252747252747,3.039754363283784,-353,-89,-264,-38.8235294117647
1410037,31.755152315994245,-106.48313147912049,79901.0,West,El Paso,1,1050,504,253,761,116,375,5227,412,4734,88,18,72.47619047619047,24.095238095238095,23.015873015873016,74.40476190476191,7.882150373062942,90.56820355844653,1.6835660991008226,0.34436579299789555,48.38095238095237,51.3888888888889,3.0079365079365274,-386,-137,-249,-52.0
1410038,31.770104673248785,-106.48542564838745,79902.0,West,El Paso,1,1100,700,236,845,138,548,3508,286,3124,93,37,76.81818181818181,21.454545454545453,19.714285714285715,78.28571428571428,8.152793614595211,89.05359179019385,2.6510832383124288,1.0547320410490308,55.36363636363636,58.57142857142856,3.2077922077922025,-297,-98,-199,-36.36363636363637
1410039,31.76503378559624,-106.47494282918224,79901.0,West,El Paso,1,331,167,90,230,44,120,1521,169,1259,70,17,69.48640483383686,27.19033232628399,26.34730538922156,71.8562874251497,11.11111111111111,82.77449046679816,4.602235371466141,1.1176857330703485,42.296072507552864,45.50898203592814,3.2129095283752775,-110,-46,-64,-49.546827794561935
1410040,31.77792398024469,-106.47971074532977,79902.0,West,El Paso,1,443,290,73,364,44,244,1346,147,1164,27,6,82.16704288939052,16.478555304740404,15.172413793103448,84.13793103448276,10.921248142644874,86.47845468053492,2.0059435364041605,0.44576523031203563,65.68848758465012,68.96551724137932,3.277029656729198,-120,-29,-91,-34.5372460496614
1410041,31.778720721302676,-106.4690883281672,79903.0,West,El Paso,1,527,308,103,410,53,245,1381,79,1275,19,11,77.7988614800759,19.54459203036053,17.20779220779221,79.54545454545455,5.720492396813903,92.32440260680667,1.3758146270818248,0.7965242577842143,58.254269449715366,62.33766233766234,4.083392887946971,-165,-50,-115,-41.55597722960152
1410042,31.77025091679021,-106.4602208707706,79905.0,West,El Paso,1,838,387,202,619,87,290,3528,100,3386,35,20,73.86634844868735,24.105011933174225,22.48062015503876,74.93540051679587,2.8344671201814062,95.97505668934241,0.992063492063492,0.5668934240362812,49.76133651551312,52.4547803617571,2.69344384624398,-329,-115,-214,-53.81861575178998
1410043,31.962696341201575,-106.47388141099476,79934.0,West,El Paso,1,1518,1056,683,806,526,510,2289,745,1080,287,180,53.0961791831357,44.99341238471673,49.81060606060606,48.29545454545455,32.54696373962429,47.182175622542594,12.538226299694188,7.863695937090433,8.102766798418976,-1.5151515151515156,-9.617918313570492,-296,-157,-139,-30.434782608695656
1410044,31.932427292431097,-106.42980300707906,79934.0,West,El Paso,1,1888,1132,730,1122,487,630,4583,1215,2370,721,280,59.42796610169492,38.66525423728814,43.02120141342756,55.65371024734982,26.51101898319878,51.71285184377046,15.732053240235652,6.109535238926467,20.762711864406782,12.632508833922259,-8.130203030484523,-492,-243,-249,-40.04237288135594
1410045,31.9291859448481,-106.42126723909139,79934.0,West,El Paso,1,2236,1354,762,1425,512,822,4620,948,2902,573,188,63.72987477638641,34.078711985688734,37.813884785819795,60.70901033973413,20.51948051948052,62.81385281385281,12.402597402597403,4.069264069264069,29.651162790697676,22.895125553914333,-6.756037236783342,-603,-250,-353,-39.44543828264758
1410046,31.92458380126431,-106.41394621888989,79924.0,West,El Paso,1,812,453,239,557,164,272,1889,358,1318,167,67,68.59605911330048,29.43349753694581,36.20309050772627,60.04415011037527,18.951826363155106,69.77236633139226,8.84065643197459,3.5468501852832186,39.162561576354676,23.841059602648997,-15.32150197370568,-285,-75,-210,-44.21182266009852
1410047,31.91791124801812,-106.431414759637,79924.0,West,El Paso,1,1627,1130,642,966,518,595,2816,769,1607,260,150,59.37307928703135,39.45912722802704,45.84070796460177,52.654867256637175,27.308238636363637,57.06676136363637,9.232954545454545,5.326704545454546,19.91395205900431,6.814159292035406,-13.099792766968903,-371,-124,-247,-30.547019053472646
1410048,31.91637413537582,-106.41380393873345,79924.0,West,El Paso,1,1088,624,307,764,185,428,2575,370,1968,184,49,70.22058823529412,28.21691176470588,29.647435897435898,68.58974358974359,14.36893203883495,76.42718446601941,7.145631067961165,1.9029126213592233,42.00367647058823,38.94230769230769,-3.0613687782805385,-336,-122,-214,-42.64705882352941
1410049,31.926598207641185,-106.40174888076366,79924.0,West,El Paso,1,1019,600,373,621,256,334,2620,601,1565,356,104,60.942100098135434,36.6045142296369,42.66666666666667,55.666666666666664,22.938931297709924,59.732824427480914,13.587786259541984,3.969465648854962,24.337585868498536,12.999999999999993,-11.337585868498543,-287,-117,-170,-41.11874386653582
1410050,31.916346486433806,-106.38477922284272,79924.0,West,El Paso,1,1312,737,431,845,254,470,3593,504,2739,244,93,64.40548780487805,32.85060975609756,34.4640434192673,63.77204884667571,14.027275257445032,76.23156136932924,6.790982465905929,2.5883662677428334,31.554878048780488,29.30800542740841,-2.246872621372077,-375,-177,-198,-43.82621951219512
1410051,31.90519651056761,-106.43655998234803,79924.0,West,El Paso,1,1368,895,509,837,403,476,3042,827,1740,351,138,61.18421052631579,37.207602339181285,45.02793296089386,53.18435754189944,27.186061801446414,57.1992110453649,11.538461538461538,4.536489151873767,23.976608187134502,8.15642458100558,-15.820183606128921,-361,-106,-255,-34.57602339181286
1410052,31.908222617752244,-106.42628058542788,79924.0,West,El Paso,1,1278,712,419,841,276,426,3042,470,2339,182,62,65.80594679186228,32.785602503912365,38.764044943820224,59.8314606741573,15.450361604207757,76.89020381328073,5.982905982905983,2.0381328073635765,33.02034428794992,21.067415730337075,-11.952928557612843,-415,-143,-272,-44.287949921752734
1410053,31.9046029811575,-106.41527701053323,79924.0,West,El Paso,1,1608,965,518,1054,346,605,3995,662,2906,346,99,65.54726368159204,32.21393034825871,35.854922279792746,62.69430051813472,16.570713391739673,72.74092615769712,8.660826032540676,2.4780976220275344,33.333333333333336,26.839378238341972,-6.493955094991364,-449,-172,-277,-39.98756218905473
1410054,31.91093863149905,-106.39919163507817,79924.0,West,El Paso,1,1176,688,358,795,253,414,3991,549,3089,278,97,67.60204081632652,30.4421768707483,36.77325581395349,60.17441860465116,13.755950889501378,77.39914808318717,6.965672763718366,2.4304685542470557,37.15986394557822,23.40116279069767,-13.758701154880555,-381,-105,-276,-41.49659863945578
1410055,31.884100748295218,-106.43251723317803,79924.0,West,El Paso,1,1462,1033,569,870,448,567,3105,576,2048,334,159,59.50752393980848,38.919288645690834,43.368828654404645,54.88867376573088,18.55072463768116,65.95813204508858,10.756843800322061,5.120772946859904,20.588235294117645,11.519845111326234,-9.068390182791411,-303,-121,-182,-29.34336525307798
1410056,31.89184745725586,-106.41832832991382,79924.0,West,El Paso,1,1361,884,556,776,391,475,2699,660,1806,199,69,57.01689933872153,40.85231447465099,44.230769230769226,53.73303167420814,24.453501296776583,66.91367173027048,7.373101148573545,2.55650240829937,16.16458486407054,9.502262443438916,-6.662322420631625,-301,-165,-136,-35.04775900073476
1410057,31.88720257403143,-106.41151954169341,79924.0,West,El Paso,1,854,506,299,535,210,288,2783,510,1964,197,90,62.64637002341921,35.011709601873534,41.50197628458498,56.916996047430835,18.325547969816743,70.5713259072943,7.078692058929213,3.233920229967661,27.634660421545675,15.415019762845859,-12.219640658699817,-247,-89,-158,-40.749414519906324
1410058,31.89358292093138,-106.39871319956578,79924.0,West,El Paso,1,1037,620,402,611,278,326,2532,511,1636,265,121,58.919961427193826,38.76567020250723,44.83870967741935,52.58064516129032,20.181674565560822,64.6129541864139,10.466034755134281,4.778830963665087,20.154291224686595,7.741935483870968,-12.412355740815627,-285,-124,-161,-40.212150433944075
1410059,31.875324374874136,-106.41466481026046,79924.0,West,El Paso,1,1385,764,412,941,269,475,3480,474,2790,169,44,67.94223826714801,29.747292418772563,35.20942408376963,62.17277486910995,13.620689655172413,80.17241379310344,4.85632183908046,1.264367816091954,38.194945848375454,26.963350785340317,-11.231595063035137,-466,-143,-323,-44.837545126353795
1410060,31.84893579873249,-106.47210557022495,79930.0,West,El Paso,1,1502,1151,707,776,567,564,2772,922,1459,280,107,51.664447403462056,47.070572569906794,49.26151172893136,49.00086880973067,33.26118326118326,52.63347763347763,10.1010101010101,3.86002886002886,4.593874833555262,-0.2606429192006914,-4.854517752755953,-212,-140,-72,-23.36884154460719
1410061,31.86315722070809,-106.44941139071513,79904.0,West,El Paso,1,944,644,351,571,270,365,1875,358,1319,134,66,60.48728813559322,37.18220338983051,41.92546583850932,56.67701863354038,19.093333333333334,70.34666666666666,7.1466666666666665,3.52,23.305084745762706,14.75155279503106,-8.553531950731646,-206,-81,-125,-31.779661016949156
1410062,31.862630034518293,-106.43897631157738,79904.0,West,El Paso,1,739,347,204,520,102,238,3086,334,2471,231,59,70.36535859269283,27.604871447902575,29.394812680115272,68.58789625360231,10.823071937783538,80.07128969539858,7.485418016850291,1.911860012961763,42.760487144790254,39.19308357348704,-3.567403571303217,-282,-102,-180,-53.044654939106906
1410063,31.857328794364978,-106.42967180239329,79904.0,West,El Paso,1,1358,717,395,934,209,492,4263,387,3659,219,46,68.77761413843888,29.086892488954348,29.14923291492329,68.6192468619247,9.078114004222378,85.83157400891392,5.1372273047149895,1.079052310579404,39.69072164948453,39.470013947001405,-0.220707702483125,-442,-186,-256,-47.201767304860084
1410064,31.862082897919922,-106.41747910988477,79904.0,West,El Paso,1,1348,713,335,997,203,498,4025,283,3587,130,44,73.96142433234422,24.851632047477747,28.471248246844322,69.84572230014025,7.0310559006211175,89.11801242236025,3.229813664596273,1.0931677018633539,49.10979228486647,41.37447405329593,-7.735318231570545,-499,-132,-367,-47.10682492581603
1410065,31.839678183229925,-106.43897231822015,79904.0,West,El Paso,1,442,132,218,203,50,77,2915,1306,809,535,151,45.92760180995475,49.321266968325794,37.878787878787875,58.333333333333336,44.80274442538594,27.753001715265867,18.353344768439108,5.180102915951972,-3.393665158371043,20.45454545454546,23.848210612916503,-126,-168,42,-70.13574660633483
1410066,31.83228287864657,-106.44875184968774,79904.0,West,El Paso,1,1206,730,323,873,213,501,3185,257,2741,166,39,72.38805970149254,26.782752902155888,29.178082191780824,68.63013698630137,8.069073783359498,86.0596546310832,5.21193092621664,1.2244897959183674,45.605306799336645,39.45205479452054,-6.153252004816103,-372,-110,-262,-39.46932006633499
1410067,31.81907530398138,-106.45207242752365,79930.0,West,El Paso,1,1217,714,353,843,205,498,3977,408,3288,211,74,69.26869350862778,29.005751848808547,28.711484593837532,69.74789915966386,10.258989187830023,82.67538345486548,5.3055066633140555,1.8606990193613275,40.262941659819234,41.03641456582633,0.7734729060070933,-345,-148,-197,-41.33114215283484
1410068,31.817090454893947,-106.47999132980748,79930.0,West,El Paso,1,366,219,98,260,52,162,1387,410,752,150,58,71.03825136612022,26.775956284153008,23.74429223744292,73.97260273972603,29.560201874549385,54.21773612112473,10.814708002883922,4.181687094448449,44.26229508196721,50.22831050228311,5.966015420315898,-98,-46,-52,-40.16393442622951
1410069,31.809040275509922,-106.45548715916806,79930.0,West,El Paso,1,2157,1274,537,1586,358,888,5461,302,5035,83,24,73.52804821511359,24.895688456189152,28.100470957613815,69.70172684458399,5.530122688152353,92.19923091008972,1.5198681560153817,0.4394799487273393,48.63235975892444,41.60125588697017,-7.031103871954265,-698,-179,-519,-40.936485859990725
1410070,31.790888320797883,-106.46602179751719,79930.0,West,El Paso,1,1437,931,354,1066,216,696,3253,304,2901,37,28,74.18232428670842,24.63465553235908,23.200859291084853,74.75832438238453,9.34521979711036,89.17921918229327,1.1374116200430373,0.8607439286812173,49.547668754349345,51.557465091299676,2.0097963369503304,-370,-138,-232,-35.21224773834377
1410071,31.795645183889903,-106.45762790827168,79930.0,West,El Paso,1,1190,798,275,898,168,614,2464,230,2192,27,15,75.46218487394958,23.10924369747899,21.052631578947366,76.94235588972431,9.334415584415584,88.96103896103897,1.0957792207792207,0.6087662337662338,52.352941176470594,55.88972431077694,3.536783134306347,-284,-107,-177,-32.94117647058824
1410072,31.799439921595994,-106.4491732257323,79930.0,West,El Paso,1,779,464,165,594,111,341,1978,106,1835,36,9,76.25160462130937,21.18100128369705,23.92241379310345,73.49137931034483,5.358948432760364,92.77047522750253,1.820020222446916,0.455005055611729,55.07060333761232,49.56896551724138,-5.501637820370938,-253,-54,-199,-40.436456996148905
1410073,31.792723345713576,-106.44474547385086,79903.0,West,El Paso,1,699,452,153,535,97,348,1748,90,1621,30,9,76.5379113018598,21.888412017167383,21.460176991150444,76.99115044247787,5.148741418764303,92.7345537757437,1.7162471395881007,0.5148741418764302,54.64949928469241,55.53097345132743,0.8814741666350159,-187,-56,-131,-35.336194563662374
1410074,31.783344159759974,-106.45134104646921,79903.0,West,El Paso,1,1129,639,249,858,139,481,3449,167,3211,62,22,75.99645704162977,22.054915854738706,21.752738654147105,75.27386541471049,4.841983183531458,93.0994491156857,1.7976224992751522,0.6378660481298928,53.94154118689106,53.52112676056338,-0.42041442632768167,-377,-110,-267,-43.40124003542959
1410075,31.794607415788544,-106.4365379239921,79903.0,West,El Paso,1,1023,711,292,717,209,491,1803,257,1511,21,17,70.08797653958945,28.54349951124145,29.39521800281294,69.05766526019691,14.254021075984472,83.80476982806434,1.1647254575707155,0.9428729894620078,41.544477028348,39.662447257383974,-1.8820297709640244,-226,-83,-143,-30.49853372434017
1410076,31.783308270176196,-106.43673422765767,79903.0,West,El Paso,1,713,411,181,523,115,284,1680,116,1517,30,21,73.35203366058906,25.385694249649372,27.980535279805352,69.09975669099757,6.904761904761905,90.29761904761905,1.7857142857142856,1.25,47.96633941093968,41.119221411192214,-6.847117999747468,-239,-66,-173,-42.356241234221606
1410077,31.78809929062428,-106.4219534696842,79903.0,West,El Paso,1,1358,756,339,1001,187,557,3712,349,3160,163,68,73.71134020618557,24.96318114874816,24.735449735449734,73.67724867724867,9.401939655172415,85.12931034482759,4.391163793103448,1.8318965517241377,48.748159057437405,48.941798941798936,0.1936398843615308,-444,-152,-292,-44.329896907216494
1410078,31.7807917085789,-106.42664501984383,79903.0,West,El Paso,1,744,451,208,521,137,302,1609,84,1487,16,19,70.02688172043011,27.956989247311824,30.376940133037696,66.96230598669624,5.220633934120572,92.41765071472965,0.9944064636420136,1.1808576755748912,42.06989247311829,36.585365853658544,-5.484526619459743,-219,-71,-148,-39.38172043010753
1410079,31.77244500958159,-106.44215271454986,79905.0,West,El Paso,1,336,153,67,263,30,122,1274,45,1194,17,13,78.27380952380952,19.940476190476193,19.607843137254903,79.73856209150327,3.5321821036106753,93.72056514913658,1.3343799058084773,1.0204081632653061,58.33333333333333,60.130718954248366,1.797385620915037,-141,-37,-104,-54.46428571428572
1410080,31.762982564907407,-106.43956463774542,79905.0,West,El Paso,1,698,342,125,555,53,280,2030,29,1988,18,5,79.51289398280802,17.908309455587393,15.497076023391813,81.87134502923976,1.4285714285714286,97.93103448275862,0.8866995073891626,0.24630541871921183,61.60458452722063,66.37426900584795,4.769684478627319,-275,-72,-203,-51.00286532951289
1410081,31.773939081526297,-106.42818199948026,79905.0,West,El Paso,1,165,80,50,113,22,56,567,6,559,0,4,68.48484848484848,30.303030303030305,27.500000000000004,70.0,1.0582010582010581,98.58906525573192,0.0,0.7054673721340388,38.18181818181818,42.5,4.31818181818182,-57,-28,-29,-51.515151515151516
